id,title,price,promo_price,url
1550074,"Ноутбук ASUS Vivobook Go 15 E510KA-BQ112T, 90NB0UJ3-M01670,  белый","
                                    25 990
                            ","
                                    104 890
                            ",https://www.citilink.ru/product/noutbuk-hp-15s-eq2047ur-i7-5500u-8gb-ssd512gb-15-6-ips-fhd-w10-silver-1550074/
1451522,"Ноутбук ASUS Vivobook Go 14 E410MA-EK1327T, 90NB0Q15-M36210,  черный","
                                    23 990
                            ","
                                    70 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-256gb-ssd-mac-os-z124-1451522/
1654477,"Ноутбук ASUS Vivobook Go 14 E410KA-EB165T, 90NB0UA1-M02420,  синий","
                                    25 990
                            ","
                                    124 090
                            ",https://www.citilink.ru/product/noutbuk-asus-a516ja-bq2665w-i5-1035g1-8gb-ssd512gb-15-ips-fhd-w11-grey-1654477/
1451518,"Ноутбук DELL G15 5511, G515-1342,  серый","
                                    84 990
                            ","
                                    87 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-1tb-ssd-mac-os-z12400-1451518/
1525965,"Ноутбук MSI Pulse GL76 11UDK-237XRU, 9S7-17L222-237,  серый","
                                    104 990
                            ","
                                    51 490
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl76-11uek-i5-11400h-16gb-ssd512gb-rtx-3060-6gb-17-3-1525965/
1619605,"Ноутбук ASUS Vivobook Pro 14 K3400PA-KP110W, 90NB0UY2-M02510,  синий","
                                    70 990
                            ","
                                    24 890
                            ",https://www.citilink.ru/product/noutbuk-acer-nitro-5-an515-57-744r-i7-11800h-8gb-ssd1tb-rtx-3070-8gb-1-1619605/
1451557,"Ноутбук MSI Alpha 15 B5EEK-055XRU, 9S7-158L12-055,  черный","
                                    124 190
                            ","
                                    21 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-256gb-ssd-mac-os-z12a-1451557/
1561887,"Ноутбук HP 470 G8, 3S8S2EA,  серебристый","
                                    87 990
                            ","
                                    115 790
                            ",https://www.citilink.ru/product/noutbuk-asus-tuf-gaming-fx516pm-hn0087-i5-11300h-16gb-ssd512gb-rtx-306-1561887/
1501755,"Ноутбук Lenovo V14 GEN2 ALC, 82KC003CRU,  черный","
                                    51 590
                            ","
                                    92 890
                            ",https://www.citilink.ru/product/noutbuk-irbis-nb-nb244-cel-n3350-4gb-ssd64gb-14-ips-fhd-w10h-silver-45-1501755/
1525968,"Ноутбук Acer Aspire 1 A114-21-R6NP, NX.A7QER.005,  черный","
                                    26 990
                            ","
                                    31 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl76-11uck-i5-11400h-8gb-ssd512gb-rtx-3050-4gb-17-3-1525968/
1522918,"Ноутбук Lenovo IdeaPad 1 14IGL05, 81VU007XRU,  серый","
                                    24 990
                            ","
                                    25 890
                            ",https://www.citilink.ru/product/noutbuk-asus-k3500ph-l1067-i5-11300h-16gb-ssd512gb-gtx-1650-max-q-4gb-1522918/
1487555,"Ноутбук IRBIS NB NB703, NB703,  белый","
                                    21 990
                            ","
                                    28 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-17ada05-ath-gl-3150u-8gb-ssd512gb-17-3-tn-hd-1487555/
1418684,"Ноутбук MSI Pulse GL66 11UCK-424XRU, 9S7-158224-424,  серый","
                                    115 890
                            ","
                                    35 890
                            ",https://www.citilink.ru/product/noutbuk-msi-stealth-15m-a11sd-dos-i5-1135g7-16gb-ssd512gb-gtx-1660-ti-1418684/
1522998,"Ноутбук MSI GF63 Thin 11UD-223XRU, 9S7-16R612-223,  черный","
                                    92 990
                            ","
                                    25 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11uek-i7-11800h-8gb-ssd512gb-rtx-3060-6gb-15-6-1522998/
1512569,"Ноутбук Lenovo IdeaPad 3 14ADA05, 81W000QGRU,  серый","
                                    31 990
                            ","
                                    45 890
                            ",https://www.citilink.ru/product/noutbuk-irbis-nb-nb119-cel-n3350-4gb-emmc64gb-11-6-ips-touch-hd-w10h-b-1512569/
1194666,"Ноутбук Acer Aspire 1 A115-32-C8RY, NX.A6MER.00F,  серебристый","
                                    25 990
                            ","
                                    36 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-32mf-15-6-intel-core-i3-1005g1-1-2ggc-4g-1194666/
1520396,"Ноутбук ASUS A516EA-EJ1572W, 90NB0TY2-M31120,  серебристый","
                                    28 990
                            ","
                                    11 890
                            ",https://www.citilink.ru/product/noutbuk-hp-255-g8-ryzen-5-5500u-16gb-ssd512gb-15-6-fhd-w10pro64-1520396/
1467409,"Ноутбук Lenovo IdeaPad 3 17ITL6, 82H9003PRU,  синий","
                                    35 990
                            ","
                                    22 890
                            ",https://www.citilink.ru/product/noutbuk-msi-stealth-15m-a11uek-083ru-15-6-ips-intel-core-i7-11375h-16g-1467409/
1372367,"Ноутбук ASUS Vivobook Go 14 E410MA-BV1516, 90NB0Q15-M40350,  черный","
                                    25 990
                            ","
                                    87 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a314-22-r9x3-athlon-3050u-8gb-ssd256gb-14-fhd-no-1372367/
1634826,"Ноутбук Acer Aspire 3 A315-56-56CG, NX.HS5ER.007,  черный","
                                    45 990
                            ","
                                    20 790
                            ",https://www.citilink.ru/product/ultrabuk-honor-magicbook-view-14-i7-11390h-16gb-ssd512gb-14-2-ips-fhd-1634826/
1621971,"Ноутбук IRBIS NB NB610, NB610,  черный","
                                    36 990
                            ","
                                    139 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-16gb-ssd512gb-14-core-gpu-14-2-retina-xdr-1621971/
1522767,"Ноутбук IRBIS NB NB69, NB69,  серебристый","
                                    11 990
                            ","
                                    35 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11uek-i5-11400h-8gb-ssd512gb-rtx-3060-6gb-15-6-1522767/
1455079,"Ноутбук ASUS Vivobook Go 15 E510MA-BQ509W, 90NB0Q64-M000X0,  синий","
                                    22 990
                            ","
                                    36 890
                            ",https://www.citilink.ru/product/noutbuk-acer-predator-triton-300-pt314-51s-51nz-14-ips-intel-core-i5-1-1455079/
1451580,"Ноутбук ASUS Vivobook Pro 15 OLED K3500PH-L1069W, 90NB0UV2-M03480,  синий","
                                    87 990
                            ","
                                    23 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-pro-13-3-ips-apple-m1-16gb-512gb-ssd-mac-os-z11f-1451580/
1768723,"Ноутбук IRBIS NB249, NB249,  серебристый","
                                    20 900
                            ","
                                    40 890
                            ",https://www.citilink.ru/product/noutbuk-xiaomi-pro-redmibook-i5-11320h-16gb-ssd512gb-15-6-ips-3k-w10tr-1768723/
1561123,"Ноутбук MSI Alpha 17 B5EEK-013RU, 9S7-17LL12-013,  черный","
                                    139 990
                            ","
                                    23 960
                            ",https://www.citilink.ru/product/noutbuk-lenovo-legion-5-15ach6a-ryzen-5-5600h-16gb-ssd1tb-rx6600m-8gb-1561123/
1559058,"Ноутбук Acer Aspire 3 A315-56-3252, NX.HS5ER.02A,  черный","
                                    35 990
                            ","
                                    179 890
                            ",https://www.citilink.ru/product/ultrabuk-huawei-matebook-x-pro-machd-wfe9q-i7-10510u-16gb-ssd1tb-mx250-1559058/
1194675,"Ноутбук Acer Aspire 3 A314-22-R317, NX.HVVER.007,  черный","
                                    36 990
                            ","
                                    153 790
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-501q-15-6-intel-core-i5-1035g1-1ggc-4gb-1194675/
1561880,"Ноутбук HP 255 G8, 2W1D4EA,  темно-серебристый","
                                    23 990
                            ","
                                    119 890
                            ",https://www.citilink.ru/product/noutbuk-asus-e410ka-eb162t-pen-n6000-4gb-ssd128gb-14-fhd-w10-black-1561880/
1523024,"Ноутбук Acer Aspire 3 A315-23-R91S, NX.HVTER.01J,  черный","
                                    40 990
                            ","
                                    159 890
                            ",https://www.citilink.ru/product/noutbuk-asus-n7600pc-0007-i5-11300h-16gb-ssd512gb-rtx-3050-4gb-16-oled-1523024/
1521436,"Ноутбук Prestigio SmartBook 133C4, PSB133C04CGP_DG_CIS,  темно-серый","
                                    23 990
                            ","
                                    54 390
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r9ck-i7-5500u-8gb-ssd128gb-15-6-ips-fhd-1521436/
1480187,"Ноутбук ASUS ROG Strix G15 G513QY-HF001, 90NR06X4-M00090,  черный","
                                    179 990
                            ","
                                    66 890
                            ",https://www.citilink.ru/product/noutbuk-dell-g5-5505-ryzen-7-4800h-16gb-ssd1tb-rx5600m-6gb-15-6-fhd-w1-1480187/
1455084,"Ноутбук MSI Alpha 15 B5EEK-053RU, 9S7-158L12-053,  черный","
                                    153 890
                            ","
                                    102 890
                            ",https://www.citilink.ru/product/noutbuk-acer-nitro-5-an515-45-r9rs-15-6-ips-amd-ryzen-7-5800h-16gb-1tb-1455084/
1452060,"Ноутбук Apple MacBook Air, MGND3RU/A,  золотой","
                                    119 990
                            ","
                                    63 890
                            ",https://www.citilink.ru/product/noutbuk-dell-vostro-3400-14-intel-core-i5-1135g7-8gb-256gb-ssd-intel-i-1452060/
1372509,"Ноутбук Apple MacBook Air, Z12700034,  серебристый","
                                    159 990
                            ","
                                    162 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-23-r7t5-ryzen-5-3500u-8gb-ssd256gb-vega-8-1-1372509/
1209426,"Ноутбук Lenovo IdeaPad 3 15ARE05, 81W40070RK,  синий","
                                    54 490
                            ","
                                    59 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-ip5-14iil05-i5-1035g1-8gb-ssd512gb-14-ips-fhd-n-1209426/
1670297,"Ноутбук ASUS VivoBook 15 OLED M513UA-L1179, 90NB0TP1-M06490,  черный","
                                    66 990
                            ","
                                    179 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-12uek-220ru-i7-12700h-16gb-ssd512gb-rtx-3060-6g-1670297/
1624992,"Ноутбук ASUS Vivobook Pro 15 OLED M3500QC-L1079, 90NB0UT2-M02270,  синий","
                                    102 990
                            ","
                                    169 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a317-53-510u-i5-1135g7-12gb-ssd512gb-17-3-ips-fh-1624992/
1621978,"Ноутбук HP 15s-eq2047ur, 4L5U0EA,  серебристый","
                                    63 990
                            ","
                                    146 920
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-16gb-ssd1tb-16-core-gpu-14-2-retina-xdr-m-1621978/
1609048,"Ноутбук Apple MacBook Air, Z1240004P,  серый космос","
                                    162 990
                            ","
                                    144 890
                            ",https://www.citilink.ru/product/noutbuk-asus-rog-zephyrus-ga401qm-k2200t-ryzen-7-5800hs-16gb-ssd1tb-rt-1609048/
1605321,"Ноутбук ASUS A516JA-BQ2665W, 90NB0SR1-M00BS0,  серый","
                                    59 990
                            ","
                                    102 890
                            ",https://www.citilink.ru/product/noutbuk-hp-elitebook-855-g8-ryzen-3-pro-5450u-8gb-ssd256gb-15-6-uwva-f-1605321/
1561503,"Ноутбук Apple MacBook Air, Z1240004R,  серый космос","
                                    179 990
                            ","
                                    16 490
                            ",https://www.citilink.ru/product/noutbuk-irbis-nb-nb615-i3-1005g1-16gb-1tb-ssd128gb-15-6-ips-fhd-w10-bl-1561503/
1523003,"Ноутбук MSI Pulse GL76 11UEK-081XRU, 9S7-17L122-081,  серый","
                                    169 990
                            ","
                                    99 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11udk-i7-11800h-8gb-ssd512gb-rtx-3050-ti-4gb-15-1523003/
1487579,"Ноутбук Acer Nitro 5 AN515-57-744R, NH.QFGER.002,  черный","
                                    150 630
                            ","
                                    93 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-11ada05-ath-sil-3050e-4gb-ssd128gb-11-6-tn-hd-1487579/
1467880,"Ноутбук Apple MacBook Air, Z12A0008Q,  золотой","
                                    144 990
                            ","
                                    43 890
                            ",https://www.citilink.ru/product/noutbuk-msi-modern-14-b4mw-252ru-14-ips-amd-ryzen-7-4700u-8gb-256gb-ss-1467880/
1455127,"Ноутбук ASUS TUF Gaming Dash FX516PM-HN0087, 90NR05X1-M02370,  серый","
                                    102 990
                            ","
                                    108 890
                            ",https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-eb023t-14-intel-pentium-silver-n5030-4gb-1455127/
1441997,"Ноутбук IRBIS NB NB244, NB244,  серебристый","
                                    16 590
                            ","
                                    149 990
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-pro-13-3-ips-apple-m1-8gb-512gb-ssd-mac-os-mydc2-1441997/
1194664,"Ноутбук MSI Pulse GL76 11UCK-247RU, 9S7-17L222-247,  серый","
                                    99 990
                            ","
                                    15 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-31tb-15-6-intel-core-i3-1005g1-1-2ggc-4g-1194664/
1473482,"Ноутбук ASUS Vivobook Pro 15 OLED K3500PH-L1067, 90NB0UV2-M01730,  синий","
                                    93 990
                            ","
                                    41 890
                            ",https://www.citilink.ru/product/noutbuk-hp-pavilion-13-bb0027ur-i3-1125g4-8gb-ssd256gb-13-3-ips-fhd-do-1473482/
1675512,"Ноутбук Lenovo IdeaPad 3 17ADA05, 81W2008WRK,  серый","
                                    43 990
                            ","
                                    94 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl76-12uek-088xru-i5-12500h-16gb-ssd512gb-rtx-3060-6-1675512/
1634830,"Ноутбук MSI Stealth 15M A11SDK-092XRU, 9S7-156211-092,  серый","
                                    108 990
                            ","
                                    134 890
                            ",https://www.citilink.ru/product/ultrabuk-honor-magicbook-view-14-i5-11320h-16gb-ssd512gb-14-2-ips-fhd-1634830/
1612452,"Ноутбук MSI Pulse GL66 11UEK-207XRU, 9S7-158124-207,  серый","
                                    150 090
                            ","
                                    31 890
                            ",https://www.citilink.ru/product/noutbuk-msi-alpha-15-b5eek-054ru-ryzen-5-5600h-8gb-ssd512gb-6600m-8gb-1612452/
1583082,"Ноутбук-трансформер IRBIS NB NB119 YOGA, NB119,  черный","
                                    15 990
                            ","
                                    129 890
                            ",https://www.citilink.ru/product/noutbuk-asus-ux325ea-kg446w-i5-1135g7-8gb-ssd256gb-13-3-oled-fhd-w11-1583082/
1561500,"Ноутбук Acer Aspire 3 A315-56-32MF, NX.HS5ER.00P,  черный","
                                    41 990
                            ","
                                    299 890
                            ",https://www.citilink.ru/product/noutbuk-irbis-nb267-pen-j3710-4gb-emmc128gb-15-6-ips-fhd-w10-silver-1561500/
1522774,"Ноутбук HP 255 G8, 3V5J3EA,  серебристый","
                                    94 990
                            ","
                                    118 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11udk-i5-11400h-8gb-ssd512gb-rtx-3050-ti-4gb-15-1522774/
1521508,"Ноутбук MSI Stealth 15M A11UEK-083RU, 9S7-156312-083,  белый","
                                    134 990
                            ","
                                    229 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r1nj-ryzen-5-5500u-8gb-ssd512gb-15-6-ips-1521508/
1497616,"Ноутбук Acer Aspire 3 A314-22-R9X3, NX.HVVER.003,  черный","
                                    31 990
                            ","
                                    74 890
                            ",https://www.citilink.ru/product/noutbuk-digma-eve-cel-j4005-4gb-ssd64gb-500-11-6-ips-hd-w10hsl64-black-1497616/
1492134,"Ультрабук Honor MagicBook View 14, 5301AAGH,  серый","
                                    129 990
                            ","
                                    75 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-1-11ada05-athlon-3020e-4gb-ssd128gb-11-6-tn-hd-1492134/
1487965,"Ноутбук Apple MacBook Pro, MKGR3RU/A,  серебристый","
                                    299 990
                            ","
                                    125 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g3-acl-ryzen-5-5500u-8gb-ssd256gb-15-6-fhd-1487965/
1487559,"Ноутбук MSI Pulse GL66 11UEK-211XRU, 9S7-158124-211,  серый","
                                    154 300
                            ","
                                    37 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-17ada05-ath-gl-3150u-4gb-ssd128gb-17-3-tn-hd-1487559/
1473914,"Ноутбук Acer Predator Triton 300 PT314-51s-51NZ, NH.QBJER.004,  серебристый","
                                    118 990
                            ","
                                    103 070
                            ",https://www.citilink.ru/product/noutbuk-hp-14s-fq0089ur-ath-gl-3150u-4gb-ssd128gb-14-ips-fhd-w10-black-1473914/
1455130,"Ноутбук Apple MacBook Pro, Z11F0002Z,  серебристый","
                                    229 990
                            ","
                                    28 960
                            ",https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-ek658t-14-intel-pentium-silver-n5030-4gb-1455130/
1451511,"Ноутбук Xiaomi Pro RedmiBook, XMA2006-BJ,  серый","
                                    74 990
                            ","
                                    116 890
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-air-13-3-ips-apple-m1-16gb-512gb-ssd-mac-os-z125-1451511/
1408522,"Ноутбук Xiaomi Pro RedmiBook, XMA2007-DJ,  серый","
                                    75 990
                            ","
                                    55 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-ip3-15ada05-athlon-3020e-4gb-ssd128gb-15-6-tn-f-1408522/
1205237,"Ноутбук Lenovo Legion 5 15ACH6A, 82NW001JRU,  белый","
                                    183 590
                            ","
                                    113 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l340-15api-15-6-amd-athlon-300u-2-4ggc-8gb-128g-1205237/
1194676,"Ультрабук Huawei MateBook X Pro, 53012HFC,  серый","
                                    125 990
                            ","
                                    212 220
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-5904-15-6-intel-core-i5-1035g1-1ggc-4gb-1194676/
1689178,"Ноутбук Acer Aspire 3 A315-56-501Q, NX.HS5ER.00E,  черный","
                                    37 990
                            ","
                                    49 890
                            ",https://www.citilink.ru/product/noutbuk-hp-14s-dq2030ur-i3-1115g4-8gb-ssd256gb-14-ips-fhd-w11-silver-1689178/
1681336,"Ноутбук Xiaomi Pro RedmiBook, XMA2009-DB,  серый","
                                    103 850
                            ","
                                    48 890
                            ",https://www.citilink.ru/product/noutbuk-hp-omen-17-ck0026ur-i7-11800h-16gb-ssd1tb-rtx-3070-8gb-17-3-ip-1681336/
1657837,"Ноутбук ASUS Vivobook Go 14 E410KA-EB162T, 90NB0UA5-M02390,  черный","
                                    28 990
                            ","
                                    54 890
                            ",https://www.citilink.ru/product/noutbuk-iru-kalibr-15y-i7-8550u-16gb-ssd500gb-620-15-6-fhd-dos-black-1657837/
1651277,"Ноутбук ASUS Vivobook Pro 16X OLED N7600PC-L2014W, 90NB0UI3-M02970,  серебристый","
                                    116 990
                            ","
                                    170 020
                            ",https://www.citilink.ru/product/noutbuk-msi-bravo-15-b5dd-220ru-ryzen-7-5800h-16gb-ssd512gb-5500m-4gb-1651277/
1638151,"Ноутбук Acer Aspire 5 A515-45-R9CK, NX.A84ER.00H,  серебристый","
                                    55 990
                            ","
                                    85 890
                            ",https://www.citilink.ru/product/noutbuk-hp-15s-eq1319ur-ryzen-3-3250u-4gb-ssd128gb-15-6-hd-w10-grey-1638151/
1636469,"Ноутбук DELL G5 5505, G515-4555,  серебристый","
                                    113 990
                            ","
                                    94 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl6-i3-1115g4-8gb-ssd512gb-14-ips-fhd-w11-1636469/
1619620,"Ноутбук Acer Nitro 5 AN515-45-R9RS, NH.QBSER.005,  черный","
                                    217 570
                            ","
                                    192 840
                            ",https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-13acn5-ryzen-7-5800u-16gb-ssd1tb-13-3-qhd-w-1619620/
1618858,"Ноутбук DELL Vostro 3400, 3400-7565,  черный","
                                    49 990
                            ","
                                    79 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-an515-57-51a1-i5-11400h-8gb-ssd512gb-rtx-3050-4gb-1618858/
1618417,"Ноутбук Acer Aspire 3 A315-23-R7T5, NX.HVTER.00E,  черный","
                                    48 990
                            ","
                                    299 890
                            ",https://www.citilink.ru/product/noutbuk-asus-b1500ceae-bq1757-i3-1115g4-8gb-ssd256gb-15-6-ips-fhd-noos-1618417/
1612833,"Ноутбук Lenovo IdeaPad 5 14IIL05, 81YH0066RK,  серый","
                                    54 990
                            ","
                                    71 890
                            ",https://www.citilink.ru/product/noutbuk-acer-predator-helios-300-ph317-55-56tk-i5-11400h-16gb-ssd512gb-1612833/
1612445,"Ноутбук MSI Pulse GL66 12UEK-220RU, 9S7-158314-220,  серый","
                                    174 320
                            ","
                                    199 890
                            ",https://www.citilink.ru/product/noutbuk-msi-gf63-thin-11uc-218xru-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-1612445/
1612078,"Ноутбук Xiaomi Pro RedmiBook, XMA2007-AJ,  серый","
                                    85 990
                            ","
                                    69 890
                            ",https://www.citilink.ru/product/noutbuk-msi-gf63-thin-11ud-222xru-i7-11800h-8gb-ssd512gb-rtx-3050-ti-4-1612078/
1601148,"Ноутбук ASUS TUF Gaming Dash FX516PC-HN107, 90NR05U1-M005D0,  серый","
                                    94 990
                            ","
                                    38 940
                            ",https://www.citilink.ru/product/noutbuk-lenovo-v15-ada-ath-sil-3050u-4gb-ssd128gb-15-6-fhd-dos-grey-1601148/
1598793,"Ноутбук ASUS TUF Gaming F17 FX706HEB-HX157W, 90NR0714-M002R0,  черный","
                                    197 710
                            ","
                                    134 690
                            ",https://www.citilink.ru/product/noutbuk-dell-vostro-5415-i5-5300u-8gb-ssd256gb-14-fhd-w10-green-1598793/
1597729,"Ноутбук Acer Aspire 3 A317-53-510U, NX.AD0ER.017,  серебристый","
                                    79 990
                            ","
                                    27 890
                            ",https://www.citilink.ru/product/noutbuk-dell-g15-5511-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-15-6-fhd-lin-1597729/
1561420,"Ноутбук Apple MacBook Pro, MKGT3RU/A,  серебристый","
                                    299 990
                            ","
                                    70 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-yoga-6-13alc6-i7-5500u-16gb-ssd512gb-13-3-fhd-w10-blue-1561420/
1561113,"Ноутбук-трансформер Lenovo Yoga 7 14ACN6, 82N7008LRU,  серый","
                                    71 990
                            ","
                                    199 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-legion-s7-15ach6-ryzen-5-5600h-16gb-ssd512gb-rtx-3050-t-1561113/
1536398,"Ноутбук ASUS ROG Zephyrus G14 GA401QM-K2200T, 90NR05S6-M04550,  серый","
                                    199 990
                            ","
                                    179 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g2-itl-i3-1115g4-8gb-ssd256gb-15-6-ips-fhd-1536398/
1525980,"Ноутбук HP EliteBook 855 G8, 459F5EA,  серебристый","
                                    69 990
                            ","
                                    156 890
                            ",https://www.citilink.ru/product/noutbuk-msi-pulse-gl76-11udk-i5-11400h-8gb-ssd512gb-rtx-3050-ti-4gb-17-1525980/
1522612,"Ноутбук Lenovo Legion 7 16ACHg6, 82N600PJRU,  темно-серый","
                                    259 850
                            ","
                                    52 970
                            ",https://www.citilink.ru/product/noutbuk-msi-gf63-thin-10ud-i7-10750h-8gb-ssd512gb-rtx-3050-ti-4gb-15-6-1522612/
1521868,"Ноутбук IRBIS NB NB615, NB615,  черный","
                                    38 990
                            ","
                                    36 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-56-536b-i5-1035g1-12gb-ssd512gb-15-6-fhd-w1-1521868/
1521856,"Ноутбук MSI Pulse GL66 11UDK-419XRU, 9S7-158224-419,  серый","
                                    134 790
                            ","
                                    103 890
                            ",https://www.citilink.ru/product/noutbuk-acer-aspire-3-a315-58-36jl-i3-1115g4-8gb-1tb-15-6-fhd-w10-silv-1521856/
1497771,"Ноутбук Lenovo IdeaPad 1 11ADA05, 82GV003VRU,  серый","
                                    27 990
                            ","
                                    59 290
                            ",https://www.citilink.ru/product/noutbuk-asus-s433jq-eb189t-i5-1035g1-8gb-ssd512gb-mx350-2gb-14-ips-fhd-1497771/
1497697,"Ноутбук MSI Modern 14 B4MW-252RU, 9S7-14DK14-252,  серый","
                                    70 990
                            ","
                                    125 890
                            ",https://www.citilink.ru/product/noutbuk-asus-l210ma-gj092t-cel-n4020-4gb-ssd128gb-11-6-hd-w10-1497697/
1494753,"Ноутбук ASUS Vivobook Go 14 E410MA-EB023T, 90NB0Q11-M18290,  синий","
                                    27 990
                            ","
                                    35 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-15iml05-i3-10110u-8gb-ssd256gb-15-6-ips-fhd-d-1494753/
1489343,"Ноутбук Apple MacBook Pro, Z11B0004T,  серый космос","
                                    199 990
                            ","
                                    35 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-3-14itl6-pg-7505-8gb-ssd256gb-14-fhd-w10-blue-1489343/
1487335,"Ноутбук Apple MacBook Air, Z12700039,  серебристый","
                                    179 990
                            ","
                                    107 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-ideapad-l3-15itl6-cel-6305-4gb-ssd256gb-15-6-fhd-noos-g-1487335/
1452341,"Ноутбук Apple MacBook Pro, MYDC2RU/A,  серебристый","
                                    156 990
                            ","
                                    468 190
                            ",https://www.citilink.ru/product/noutbuk-dell-g3-3500-15-6-intel-core-i7-10750h-8gb-512gb-ssd-nvidia-ge-1452341/
1450580,"Ноутбук Acer Extensa 15 EX215-22-R1RG, NX.EG9ER.01L,  черный","
                                    52 990
                            ","
                                    272 250
                            ",https://www.citilink.ru/product/noutbuk-apple-macbook-pro-13-3-ips-apple-m1-16gb-512gb-ssd-mac-os-z11c-1450580/
1439516,"Ноутбук Acer Aspire 3 A315-56-31TB, NX.HS5ER.00N,  черный","
                                    36 990
                            ","
                                    326 300
                            ",https://www.citilink.ru/product/noutbuk-hp-probook-440-g8-15-6-intel-core-i3-1115g4-8gb-256gb-ssd-wind-1439516/
1427685,"Ноутбук MSI GF63 Thin 11UC-216RU, 9S7-16R612-216,  черный","
                                    103 990
                            ","
                                    139 890
                            ",https://www.citilink.ru/product/noutbuk-lenovo-thinkpad-l13-g2-13-3-ips-intel-core-i3-1115g4-3-0ggc-8g-1427685/
1398137,"Ноутбук HP Pavilion 13-bb0027ur, 3B3K1EA,  золотистый","
                                    59 390
                            ","
                                    111 890
                            ",https://www.citilink.ru/product/noutbuk-hp-250-g7-i3-1005g1-8gb-ssd512gb-15-6-sva-fhd-w10plh64-silver-1398137/
1722467,"Ноутбук HP Victus 16-e0078ur, 4E1L0EA,  темно-серебристый","
                                    125 990
                            ","
                                    94 890
                            ",https://www.citilink.ru/product/noutbuk-hp-255-g8-ryzen-3-5300u-8gb-ssd256gb-15-6-ips-fhd-dos3-0-dk-si-1722467/
1688344,"Ноутбук INFINIX Inbook X2, T097802,  серый","
                                    35 990
                            ","
                                    165 890
                            ",https://www.citilink.ru/product/noutbuk-hp-omen-15-en1052ur-ryzen-9-5900h-16gb-ssd1tb-rtx-3070-8gb-15-1688344/
1677521,"Ноутбук INFINIX Inbook X2, T097801,  голубой","
                                    35 990
                            ","
                                    308 890
                            ",https://www.citilink.ru/product/noutbuk-msi-prestige-14-a11sc-078ru-i7-1195g7-16gb-ssd1tb-gtx-1650-4gb-1677521/
